id,created_at,customer_id,product,category,priority,status,description,resolution,resolved_at
1310,2026-02-01T18:31:33,CUST-19489,ACCOUNT_SERVICE,ACCOUNT,CRITICAL,RESOLVED,User cannot update profile information,Provided profile update instructions.,2026-02-02T09:31:33
1311,2026-02-01T19:25:23,CUST-15745,WEB_PORTAL,SEARCH,MEDIUM,OPEN,Search results do not match expected order,,
1312,2026-02-01T19:52:15,CUST-19967,MOBILE_APP,UI,MEDIUM,RESOLVED,Settings button is difficult to find,Provided navigation steps and logged UX feedback.,2026-02-03T15:52:15
1313,2026-02-01T20:44:12,CUST-18217,WEB_PORTAL,NOTIFICATIONS,MEDIUM,OPEN,Confirmation email arrived later than expected,,
1314,2026-02-01T20:50:41,CUST-18665,ACCOUNT_SERVICE,PERFORMANCE,LOW,RESOLVED,Report export takes longer than expected,Suggested smaller date range while investigated.,2026-02-02T09:50:41
1315,2026-02-01T21:29:46,CUST-17940,CHECKOUT,DELIVERY,CRITICAL,RESOLVED,Order confirmation page shows delayed delivery estimate,Explained delivery estimate calculation.,2026-02-05T04:29:46
1316,2026-02-01T23:16:52,CUST-13402,ACCOUNT_SERVICE,ACCOUNT,MEDIUM,CLOSED,User cannot update profile information,Provided profile update instructions.,2026-02-02T08:16:52
1317,2026-02-02T00:43:35,CUST-12753,MOBILE_APP,PROFILE,HIGH,RESOLVED,Profile picture upload fails intermittently,Asked user to retry with supported image format.,2026-02-04T07:43:35
1318,2026-02-02T01:11:11,CUST-17572,MOBILE_APP,NOTIFICATIONS,MEDIUM,CLOSED,Push notification was not received,Verified notification preferences.,2026-02-02T16:11:11
1319,2026-02-02T01:41:50,CUST-13344,WEB_PORTAL,PERFORMANCE,HIGH,CLOSED,Dashboard loads slowly during peak hours,Logged performance issue and suggested retry.,2026-02-02T20:41:50
1320,2026-02-02T06:15:47,CUST-19347,WEB_PORTAL,PERFORMANCE,MEDIUM,CLOSED,Dashboard loads slowly during peak hours,Logged performance issue and suggested retry.,2026-02-02T23:15:47
1321,2026-02-02T06:18:43,CUST-19502,MOBILE_APP,PROFILE,MEDIUM,CLOSED,Profile picture upload fails intermittently,Asked user to retry with supported image format.,2026-02-05T21:18:43
1322,2026-02-02T07:15:45,CUST-14154,WEB_PORTAL,NOTIFICATIONS,MEDIUM,RESOLVED,Confirmation email arrived later than expected,Checked notification queue and resent email.,2026-02-02T21:15:45
1323,2026-02-02T07:51:17,CUST-16062,ACCOUNT_SERVICE,ACCOUNT,CRITICAL,RESOLVED,User cannot update profile information,Provided profile update instructions.,2026-02-05T16:51:17
1324,2026-02-02T07:53:40,CUST-13170,WEB_PORTAL,UI,MEDIUM,CLOSED,Form validation message is unclear,Explained validation requirement and logged UX feedback.,2026-02-04T12:53:40
1325,2026-02-02T07:57:02,CUST-16273,MOBILE_APP,PROFILE,LOW,IN_PROGRESS,Profile picture upload fails intermittently,,
1326,2026-02-02T09:39:08,CUST-16885,MOBILE_APP,UI,MEDIUM,OPEN,Settings button is difficult to find,,
1327,2026-02-02T10:22:26,CUST-11706,WEB_PORTAL,SEARCH,MEDIUM,OPEN,Search results do not match expected order,,
1328,2026-02-02T10:25:47,CUST-15598,MOBILE_APP,NOTIFICATIONS,LOW,RESOLVED,Push notification was not received,Verified notification preferences.,2026-02-06T06:25:47
1329,2026-02-02T10:50:33,CUST-13961,CHECKOUT,DELIVERY,LOW,CLOSED,Order confirmation page shows delayed delivery estimate,Explained delivery estimate calculation.,2026-02-03T00:50:33
1330,2026-02-02T11:07:13,CUST-11354,WEB_PORTAL,SUBSCRIPTION,MEDIUM,RESOLVED,Customer asks how to change subscription plan,Provided subscription management instructions.,2026-02-03T22:07:13
1331,2026-02-02T11:53:45,CUST-13622,MOBILE_APP,UI,MEDIUM,RESOLVED,Settings button is difficult to find,Provided navigation steps and logged UX feedback.,2026-02-03T10:53:45
1332,2026-02-02T12:24:51,CUST-16866,ACCOUNT_SERVICE,ACCOUNT,MEDIUM,IN_PROGRESS,User cannot update profile information,,
1333,2026-02-02T12:59:26,CUST-16631,MOBILE_APP,AUTHENTICATION,MEDIUM,RESOLVED,Mobile app returns unauthorized after successful password change,Invalidated stale session and requested a fresh login.,2026-02-04T10:59:26
1334,2026-02-02T13:22:56,CUST-15934,WEB_PORTAL,ACCOUNT,HIGH,RESOLVED,Customer wants to change contact email,Provided account update instructions.,2026-02-04T13:22:56
1335,2026-02-02T13:26:30,CUST-19502,MOBILE_APP,NOTIFICATIONS,MEDIUM,RESOLVED,Push notification was not received,Verified notification preferences.,2026-02-03T06:26:30
1336,2026-02-02T14:18:40,CUST-15024,MOBILE_APP,UI,MEDIUM,RESOLVED,Settings button is difficult to find,Provided navigation steps and logged UX feedback.,2026-02-05T21:18:40
1337,2026-02-02T14:50:07,CUST-17315,WEB_PORTAL,SEARCH,MEDIUM,RESOLVED,Search results do not match expected order,Explained current sorting behavior.,2026-02-04T10:50:07
1338,2026-02-02T15:00:27,CUST-15496,WEB_PORTAL,ACCOUNT,LOW,RESOLVED,Customer wants to change contact email,Provided account update instructions.,2026-02-04T16:00:27
1339,2026-02-02T15:19:09,CUST-16785,MOBILE_APP,UI,MEDIUM,RESOLVED,Settings button is difficult to find,Provided navigation steps and logged UX feedback.,2026-02-05T08:19:09
1340,2026-02-02T15:27:11,CUST-17077,ACCOUNT_SERVICE,ACCOUNT,MEDIUM,IN_PROGRESS,User cannot update profile information,,
1341,2026-02-02T16:17:56,CUST-11704,CHECKOUT,DELIVERY,MEDIUM,RESOLVED,Order confirmation page shows delayed delivery estimate,Explained delivery estimate calculation.,2026-02-05T04:17:56
1342,2026-02-02T16:34:10,CUST-10294,WEB_PORTAL,SUBSCRIPTION,LOW,IN_PROGRESS,Customer asks how to change subscription plan,,
1343,2026-02-02T19:26:00,CUST-18765,MOBILE_APP,NOTIFICATIONS,HIGH,OPEN,Push notification was not received,,
1344,2026-02-02T19:43:57,CUST-18363,WEB_PORTAL,ACCOUNT,MEDIUM,CLOSED,Customer wants to change contact email,Provided account update instructions.,2026-02-06T10:43:57
1345,2026-02-02T19:44:57,CUST-19800,WEB_PORTAL,NOTIFICATIONS,MEDIUM,RESOLVED,Confirmation email arrived later than expected,Checked notification queue and resent email.,2026-02-04T17:44:57
1346,2026-02-02T20:21:24,CUST-13988,WEB_PORTAL,NOTIFICATIONS,MEDIUM,RESOLVED,Confirmation email arrived later than expected,Checked notification queue and resent email.,2026-02-06T07:21:24
1347,2026-02-02T20:43:29,CUST-18976,CHECKOUT,DELIVERY,MEDIUM,RESOLVED,Order confirmation page shows delayed delivery estimate,Explained delivery estimate calculation.,2026-02-03T14:43:29
1348,2026-02-02T20:46:18,CUST-19830,WEB_PORTAL,SUBSCRIPTION,MEDIUM,IN_PROGRESS,Customer asks how to change subscription plan,,
1349,2026-02-02T20:56:42,CUST-15825,WEB_PORTAL,PERFORMANCE,MEDIUM,CLOSED,Dashboard loads slowly during peak hours,Logged performance issue and suggested retry.,2026-02-03T01:56:42
1350,2026-02-02T21:19:19,CUST-11250,ACCOUNT_SERVICE,PERFORMANCE,MEDIUM,IN_PROGRESS,Report export takes longer than expected,,
1351,2026-02-02T22:55:26,CUST-12552,WEB_PORTAL,PERFORMANCE,CRITICAL,RESOLVED,Dashboard loads slowly during peak hours,Logged performance issue and suggested retry.,2026-02-04T09:55:26
1352,2026-02-02T23:01:27,CUST-18333,WEB_PORTAL,SUBSCRIPTION,LOW,RESOLVED,Customer asks how to change subscription plan,Provided subscription management instructions.,2026-02-05T15:01:27
1353,2026-02-02T23:34:24,CUST-13240,ACCOUNT_SERVICE,ACCOUNT,MEDIUM,CLOSED,User cannot update profile information,Provided profile update instructions.,2026-02-05T10:34:24
1354,2026-02-03T01:11:35,CUST-17853,MOBILE_APP,NOTIFICATIONS,MEDIUM,CLOSED,Push notification was not received,Verified notification preferences.,2026-02-06T16:11:35
1355,2026-02-03T01:32:55,CUST-10563,ACCOUNT_SERVICE,ACCOUNT,LOW,IN_PROGRESS,User cannot update profile information,,
1356,2026-02-03T01:49:21,CUST-10839,WEB_PORTAL,SUBSCRIPTION,HIGH,RESOLVED,Customer asks how to change subscription plan,Provided subscription management instructions.,2026-02-03T12:49:21
1357,2026-02-03T02:23:30,CUST-19135,WEB_PORTAL,SEARCH,LOW,OPEN,Search results do not match expected order,,
1358,2026-02-03T03:05:21,CUST-16803,WEB_PORTAL,SUBSCRIPTION,CRITICAL,RESOLVED,Customer asks how to change subscription plan,Provided subscription management instructions.,2026-02-05T12:05:21
1359,2026-02-03T03:56:40,CUST-10735,WEB_PORTAL,NOTIFICATIONS,LOW,IN_PROGRESS,Confirmation email arrived later than expected,,
1360,2026-02-03T05:09:26,CUST-14614,WEB_PORTAL,ACCOUNT,CRITICAL,IN_PROGRESS,Customer wants to change contact email,,
1361,2026-02-03T05:44:32,CUST-16719,WEB_PORTAL,PERFORMANCE,MEDIUM,RESOLVED,Dashboard loads slowly during peak hours,Logged performance issue and suggested retry.,2026-02-03T19:44:32
1362,2026-02-03T05:53:32,CUST-16008,MOBILE_APP,PROFILE,LOW,RESOLVED,Profile picture upload fails intermittently,Asked user to retry with supported image format.,2026-02-05T15:53:32
1363,2026-02-03T05:54:52,CUST-10871,CHECKOUT,DELIVERY,LOW,CLOSED,Order confirmation page shows delayed delivery estimate,Explained delivery estimate calculation.,2026-02-05T10:54:52
1364,2026-02-03T06:41:43,CUST-16319,WEB_PORTAL,SUBSCRIPTION,LOW,CLOSED,Customer asks how to change subscription plan,Provided subscription management instructions.,2026-02-04T14:41:43
1365,2026-02-03T06:43:38,CUST-11625,MOBILE_APP,PROFILE,MEDIUM,IN_PROGRESS,Profile picture upload fails intermittently,,
1366,2026-02-03T06:51:35,CUST-18852,MOBILE_APP,NOTIFICATIONS,MEDIUM,RESOLVED,Push notification was not received,Verified notification preferences.,2026-02-03T11:51:35
1367,2026-02-03T08:59:29,CUST-18125,CHECKOUT,DELIVERY,CRITICAL,RESOLVED,Order confirmation page shows delayed delivery estimate,Explained delivery estimate calculation.,2026-02-04T05:59:29
1368,2026-02-03T09:37:41,CUST-15388,WEB_PORTAL,ACCOUNT,MEDIUM,RESOLVED,Customer wants to change contact email,Provided account update instructions.,2026-02-03T16:37:41
1369,2026-02-03T10:25:59,CUST-13819,WEB_PORTAL,ACCOUNT,HIGH,CLOSED,Customer wants to change contact email,Provided account update instructions.,2026-02-07T00:25:59
1370,2026-02-03T10:31:17,CUST-11582,WEB_PORTAL,NOTIFICATIONS,LOW,RESOLVED,Confirmation email arrived later than expected,Checked notification queue and resent email.,2026-02-05T23:31:17
1371,2026-02-03T10:34:26,CUST-10152,MOBILE_APP,UI,MEDIUM,CLOSED,Settings button is difficult to find,Provided navigation steps and logged UX feedback.,2026-02-04T03:34:26
1372,2026-02-03T10:36:15,CUST-15104,WEB_PORTAL,NOTIFICATIONS,LOW,RESOLVED,Confirmation email arrived later than expected,Checked notification queue and resent email.,2026-02-05T17:36:15
1373,2026-02-03T10:54:20,CUST-17559,ACCOUNT_SERVICE,ACCOUNT,LOW,RESOLVED,User cannot update profile information,Provided profile update instructions.,2026-02-05T02:54:20
1374,2026-02-03T11:27:12,CUST-14280,ACCOUNT_SERVICE,ACCOUNT,MEDIUM,RESOLVED,User cannot update profile information,Provided profile update instructions.,2026-02-06T00:27:12
1375,2026-02-03T11:41:10,CUST-14250,WEB_PORTAL,PERFORMANCE,HIGH,RESOLVED,Dashboard loads slowly during peak hours,Logged performance issue and suggested retry.,2026-02-03T12:41:10
1376,2026-02-03T12:21:17,CUST-12274,CHECKOUT,DELIVERY,HIGH,RESOLVED,Order confirmation page shows delayed delivery estimate,Explained delivery estimate calculation.,2026-02-04T17:21:17
1377,2026-02-03T12:32:28,CUST-16204,WEB_PORTAL,UI,LOW,CLOSED,Form validation message is unclear,Explained validation requirement and logged UX feedback.,2026-02-06T11:32:28
1378,2026-02-03T12:48:04,CUST-10782,MOBILE_APP,PROFILE,HIGH,RESOLVED,Profile picture upload fails intermittently,Asked user to retry with supported image format.,2026-02-05T17:48:04
1379,2026-02-03T13:08:58,CUST-11451,WEB_PORTAL,NOTIFICATIONS,MEDIUM,CLOSED,Confirmation email arrived later than expected,Checked notification queue and resent email.,2026-02-04T22:08:58
1380,2026-02-03T13:48:26,CUST-18720,ACCOUNT_SERVICE,PERFORMANCE,MEDIUM,IN_PROGRESS,Report export takes longer than expected,,
1381,2026-02-03T16:16:35,CUST-14070,WEB_PORTAL,NOTIFICATIONS,MEDIUM,IN_PROGRESS,Confirmation email arrived later than expected,,
1382,2026-02-03T16:25:00,CUST-10325,ACCOUNT_SERVICE,ACCOUNT,MEDIUM,RESOLVED,User cannot update profile information,Provided profile update instructions.,2026-02-06T07:25:00
1383,2026-02-03T17:03:32,CUST-12033,MOBILE_APP,NOTIFICATIONS,LOW,RESOLVED,Push notification was not received,Verified notification preferences.,2026-02-06T22:03:32
1384,2026-02-03T17:32:25,CUST-16756,WEB_PORTAL,NOTIFICATIONS,LOW,RESOLVED,Confirmation email arrived later than expected,Checked notification queue and resent email.,2026-02-03T20:32:25
1385,2026-02-03T18:07:16,CUST-11531,MOBILE_APP,NOTIFICATIONS,MEDIUM,OPEN,Push notification was not received,,
1386,2026-02-03T18:37:47,CUST-10338,ACCOUNT_SERVICE,PERFORMANCE,MEDIUM,CLOSED,Report export takes longer than expected,Suggested smaller date range while investigated.,2026-02-03T21:37:47
1387,2026-02-03T18:53:25,CUST-15389,WEB_PORTAL,NOTIFICATIONS,HIGH,CLOSED,Confirmation email arrived later than expected,Checked notification queue and resent email.,2026-02-05T06:53:25
1388,2026-02-03T19:03:43,CUST-11106,WEB_PORTAL,NOTIFICATIONS,MEDIUM,RESOLVED,Confirmation email arrived later than expected,Checked notification queue and resent email.,2026-02-04T02:03:43
1389,2026-02-03T20:10:26,CUST-14528,ACCOUNT_SERVICE,PERFORMANCE,LOW,OPEN,Report export takes longer than expected,,
1390,2026-02-03T21:12:27,CUST-10480,WEB_PORTAL,UI,LOW,CLOSED,Form validation message is unclear,Explained validation requirement and logged UX feedback.,2026-02-06T15:12:27
1391,2026-02-03T21:40:10,CUST-14516,MOBILE_APP,UI,HIGH,RESOLVED,Settings button is difficult to find,Provided navigation steps and logged UX feedback.,2026-02-05T09:40:10
1392,2026-02-03T21:52:54,CUST-11131,CHECKOUT,DELIVERY,LOW,RESOLVED,Order confirmation page shows delayed delivery estimate,Explained delivery estimate calculation.,2026-02-05T10:52:54
1393,2026-02-03T22:27:48,CUST-13129,WEB_PORTAL,PERFORMANCE,MEDIUM,CLOSED,Dashboard loads slowly during peak hours,Logged performance issue and suggested retry.,2026-02-05T05:27:48
1394,2026-02-03T23:47:07,CUST-17446,MOBILE_APP,UI,MEDIUM,RESOLVED,Settings button is difficult to find,Provided navigation steps and logged UX feedback.,2026-02-06T16:47:07
1395,2026-02-04T00:58:34,CUST-18381,CHECKOUT,DELIVERY,MEDIUM,CLOSED,Order confirmation page shows delayed delivery estimate,Explained delivery estimate calculation.,2026-02-04T07:58:34
1396,2026-02-04T01:49:43,CUST-12370,WEB_PORTAL,ACCOUNT,HIGH,CLOSED,Customer wants to change contact email,Provided account update instructions.,2026-02-07T08:49:43
1397,2026-02-04T02:20:23,CUST-11523,MOBILE_APP,NOTIFICATIONS,HIGH,IN_PROGRESS,Push notification was not received,,
1398,2026-02-04T02:23:33,CUST-13440,WEB_PORTAL,PERFORMANCE,MEDIUM,RESOLVED,Dashboard loads slowly during peak hours,Logged performance issue and suggested retry.,2026-02-05T11:23:33
1399,2026-02-04T02:33:31,CUST-16431,WEB_PORTAL,ACCOUNT,MEDIUM,CLOSED,Customer wants to change contact email,Provided account update instructions.,2026-02-06T13:33:31
1400,2026-02-04T02:34:54,CUST-10732,WEB_PORTAL,ACCOUNT,MEDIUM,RESOLVED,Customer wants to change contact email,Provided account update instructions.,2026-02-05T16:34:54
1401,2026-02-04T02:41:40,CUST-14471,MOBILE_APP,NOTIFICATIONS,MEDIUM,OPEN,Push notification was not received,,
1402,2026-02-04T02:58:31,CUST-13723,MOBILE_APP,NOTIFICATIONS,MEDIUM,CLOSED,Push notification was not received,Verified notification preferences.,2026-02-06T05:58:31
1403,2026-02-04T03:34:12,CUST-18756,WEB_PORTAL,SUBSCRIPTION,MEDIUM,IN_PROGRESS,Customer asks how to change subscription plan,,
1404,2026-02-04T03:54:10,CUST-17493,WEB_PORTAL,ACCOUNT,LOW,CLOSED,Customer wants to change contact email,Provided account update instructions.,2026-02-04T10:54:10
1405,2026-02-04T04:20:00,CUST-12690,WEB_PORTAL,SUBSCRIPTION,MEDIUM,IN_PROGRESS,Customer asks how to change subscription plan,,
1406,2026-02-04T04:32:14,CUST-15015,ACCOUNT_SERVICE,ACCOUNT,MEDIUM,RESOLVED,User cannot update profile information,Provided profile update instructions.,2026-02-05T00:32:14
1407,2026-02-04T05:49:38,CUST-16682,MOBILE_APP,PROFILE,MEDIUM,CLOSED,Profile picture upload fails intermittently,Asked user to retry with supported image format.,2026-02-07T08:49:38
1408,2026-02-04T05:59:06,CUST-17216,WEB_PORTAL,UI,LOW,IN_PROGRESS,Form validation message is unclear,,
1409,2026-02-04T06:26:27,CUST-19149,MOBILE_APP,PROFILE,LOW,CLOSED,Profile picture upload fails intermittently,Asked user to retry with supported image format.,2026-02-06T05:26:27
1410,2026-02-04T06:30:47,CUST-16732,MOBILE_APP,PROFILE,LOW,IN_PROGRESS,Profile picture upload fails intermittently,,
1411,2026-02-04T07:17:21,CUST-15298,MOBILE_APP,PROFILE,HIGH,RESOLVED,Profile picture upload fails intermittently,Asked user to retry with supported image format.,2026-02-04T10:17:21
1412,2026-02-04T07:32:57,CUST-11376,MOBILE_APP,PROFILE,HIGH,CLOSED,Profile picture upload fails intermittently,Asked user to retry with supported image format.,2026-02-06T07:32:57
1413,2026-02-04T07:36:47,CUST-15017,WEB_PORTAL,UI,LOW,RESOLVED,Form validation message is unclear,Explained validation requirement and logged UX feedback.,2026-02-08T03:36:47
1414,2026-02-04T07:47:12,CUST-13770,MOBILE_APP,NOTIFICATIONS,LOW,RESOLVED,Push notification was not received,Verified notification preferences.,2026-02-08T03:47:12
1415,2026-02-04T08:07:32,CUST-18435,MOBILE_APP,UI,LOW,RESOLVED,Settings button is difficult to find,Provided navigation steps and logged UX feedback.,2026-02-08T00:07:32
1416,2026-02-04T08:22:30,CUST-11572,MOBILE_APP,UI,HIGH,CLOSED,Settings button is difficult to find,Provided navigation steps and logged UX feedback.,2026-02-05T03:22:30
1417,2026-02-04T08:28:30,CUST-13242,MOBILE_APP,PROFILE,MEDIUM,IN_PROGRESS,Profile picture upload fails intermittently,,
1418,2026-02-04T09:15:29,CUST-18493,WEB_PORTAL,PERFORMANCE,LOW,CLOSED,Dashboard loads slowly during peak hours,Logged performance issue and suggested retry.,2026-02-07T06:15:29
1419,2026-02-04T10:26:36,CUST-14350,WEB_PORTAL,ACCOUNT,MEDIUM,CLOSED,Customer wants to change contact email,Provided account update instructions.,2026-02-05T18:26:36
1420,2026-02-04T10:33:04,CUST-10254,WEB_PORTAL,PERFORMANCE,MEDIUM,CLOSED,Dashboard loads slowly during peak hours,Logged performance issue and suggested retry.,2026-02-06T23:33:04
1421,2026-02-04T11:09:23,CUST-17527,ACCOUNT_SERVICE,ACCOUNT,MEDIUM,RESOLVED,User cannot update profile information,Provided profile update instructions.,2026-02-08T08:09:23
1422,2026-02-04T11:09:29,CUST-13641,MOBILE_APP,UI,LOW,CLOSED,Settings button is difficult to find,Provided navigation steps and logged UX feedback.,2026-02-07T03:09:29
1423,2026-02-04T11:25:30,CUST-12264,ACCOUNT_SERVICE,PERFORMANCE,HIGH,OPEN,Report export takes longer than expected,,
1424,2026-02-04T11:33:57,CUST-16330,ACCOUNT_SERVICE,PERFORMANCE,MEDIUM,RESOLVED,Report export takes longer than expected,Suggested smaller date range while investigated.,2026-02-06T12:33:57
1425,2026-02-04T11:58:30,CUST-14608,MOBILE_APP,PROFILE,MEDIUM,CLOSED,Profile picture upload fails intermittently,Asked user to retry with supported image format.,2026-02-06T20:58:30
1426,2026-02-04T12:39:00,CUST-16033,WEB_PORTAL,PERFORMANCE,MEDIUM,RESOLVED,Dashboard loads slowly during peak hours,Logged performance issue and suggested retry.,2026-02-07T12:39:00
